image_id,split,codec,is_lossy,quality,raw_bytes,compressed_bytes,compression_ratio,encode_time_ms,decode_time_ms,mse,psnr,ssim,dark_ssim,dark_psnr,banding_score,edge_preservation
caltech_schooner_007,train,jpeg,True,85.0,191700,21150,9.063829787234043,0.9524589404463768,1.777208992280066,4.0497026604068855,42.05657223501405,0.9911846899957908,0.990729233845466,43.54549687321226,0.0087264150943396,1.0311848261160903
caltech_schooner_007,train,jpeg,True,95.0,191700,32044,5.98239920109849,1.0560420341789722,3.388790995813906,0.8264580073030777,48.95859569094583,0.997424158184395,0.99743903133207,50.85844494507266,0.0082287161092942,1.0012167047240548
caltech_scissors_010,test,png,False,,138600,49437,2.8035681776806847,6.014792015776038,1.696250052191317,0.0,inf,1.0,1.0,100.0,0.1632561277265572,1.0
caltech_scissors_010,test,webp_lossless,False,100.0,138600,29794,4.65194334429751,205.7041659718379,3.719208994880318,0.0,inf,1.0,1.0,100.0,0.1632561277265572,1.0
caltech_scissors_010,test,jpeg,True,50.0,138600,6867,20.18348623853211,2.026416012085974,3.201083978638053,38.53371572871573,32.27239471692151,0.9508105129509188,0.9462104509636646,28.17160960278096,0.2407130221798884,1.066793481170864
caltech_scissors_010,test,jpeg,True,75.0,138600,8550,16.210526315789473,2.0883340621367097,1.1108340695500374,0.6564430014430015,49.95883338337986,0.9975473859345612,0.9979534226177752,46.60942870634835,0.188293635885491,0.9997569388669548
caltech_scissors_010,test,jpeg,True,85.0,138600,10639,13.027540182347964,1.3036669697612524,1.1039169039577246,2.5707431457431458,44.03021674329665,0.9950394649515056,0.9950998749249788,39.891043448120165,0.1752030947775628,1.0091603752582083
caltech_scissors_010,test,jpeg,True,95.0,138600,15609,8.879492600422832,1.318665919825435,0.733249937184155,0.4805339105339105,51.31356320292884,0.9987838375356418,0.9987462773643132,46.37512708726038,0.1662659654395191,0.999659150793718
caltech_scissors_007,val,png,False,,144900,57217,2.532464127794187,6.714959046803415,2.1275830222293735,0.0,inf,1.0,1.0,100.0,0.0105160185864514,1.0
caltech_scissors_007,val,webp_lossless,False,100.0,144900,34978,4.1426039224655495,239.360292092897,2.379584009759128,0.0,inf,1.0,1.0,100.0,0.0105160185864514,1.0
caltech_scissors_007,val,jpeg,True,50.0,144900,7047,20.561941251596423,0.8760839700698853,0.8547500474378467,21.742270531400965,34.757754656544876,0.9422472038542068,0.9676614516012236,33.548914197942665,0.0152219556088782,1.155338875068519
caltech_scissors_007,val,jpeg,True,75.0,144900,8699,16.657087021496725,0.9742500260472298,0.8324160007759929,1.1933747412008282,47.36303519477471,0.9964205773163074,0.9963193651696292,43.1133026323895,0.0111475089228963,0.9999991478405108
caltech_scissors_007,val,jpeg,True,85.0,144900,11003,13.169135690266293,0.6504999473690987,0.7646669400855899,1.8771566597653555,45.39579842304886,0.9931077679100554,0.995594627371131,42.53242807449844,0.0109242334108485,1.0322480585143834
caltech_scissors_007,val,jpeg,True,95.0,144900,16180,8.95550061804697,0.7993750041350722,0.8237919537350535,0.5457004830917874,50.761260226171,0.9977585508748344,0.9982469891670036,46.799698212471064,0.0105866784296427,1.0006906752660922
caltech_scissors_001,train,png,False,,260100,27378,9.500328731097962,5.458833067677915,1.899458933621645,0.0,inf,1.0,1.0,100.0,0.859280745437277,1.0
caltech_scissors_001,train,webp_lossless,False,100.0,260100,13982,18.60248891431841,217.39566698670387,2.6877919444814324,0.0,inf,1.0,1.0,100.0,0.859280745437277,1.0
caltech_scissors_001,train,jpeg,True,50.0,260100,5790,44.92227979274612,1.2450829381123183,1.233584014698863,15.52023452518262,36.22182081302498,0.987357523985717,0.9581355020260932,25.68701904424578,0.8895444031499338,1.0271138340396369
caltech_scissors_001,train,jpeg,True,75.0,260100,6808,38.20505287896592,1.156833954155445,1.650000107474625,0.23479815455594,54.423856817051174,0.9991262114945224,0.99977270261595,48.32532536649006,0.8547403366102219,1.001766602099995
caltech_scissors_001,train,jpeg,True,85.0,260100,7819,33.265123417316794,1.096166903153062,1.0528749553486705,1.061364859669358,47.87215656229459,0.9985669463602797,0.9973926349399592,37.72362650830876,0.8672138317853192,1.003047118188767
caltech_scissors_001,train,jpeg,True,95.0,260100,10531,24.698509163422276,1.156124984845519,1.5396660892292855,0.1867589388696655,55.41798963184416,0.9994715109401824,0.9997323316793352,47.236534067659655,0.8601457830706842,0.9998264262079158
